userID,itemID,rating
user_17,book_914,5
user_17,book_915,1
user_17,book_916,4
user_17,book_917,2
user_17,book_918,4
user_17,book_919,2
user_17,book_920,4
user_17,book_921,4
user_17,book_922,3
user_17,book_923,3
user_17,book_924,4
user_17,book_925,2
user_17,book_926,5
user_17,book_927,3
user_17,book_928,3
user_17,book_929,3
user_17,book_930,3
user_17,book_931,1
user_17,book_932,2
user_17,book_933,1
user_17,book_934,1
user_17,book_935,2
user_17,book_936,5
user_17,book_937,2
user_17,book_938,5
user_17,book_939,5
user_17,book_940,5
user_17,book_941,5
user_17,book_942,1
user_17,book_943,4
user_17,book_944,2
user_17,book_945,2
user_17,book_946,2
user_17,book_947,1
user_17,book_948,2
user_17,book_949,3
user_17,book_950,5
user_17,book_951,4
user_17,book_952,3
user_17,book_953,4
user_17,book_954,1
user_17,book_955,3
user_17,book_956,2
user_17,book_957,4
user_17,book_958,2
user_17,book_959,2
user_17,book_960,2
user_17,book_961,4
user_17,book_962,4
user_17,book_963,1
user_17,book_964,1
user_17,book_965,5
user_17,book_966,2
user_17,book_967,3
user_17,book_968,1
user_17,book_969,2
user_17,book_970,5
user_17,book_971,2
user_17,book_972,5
user_17,book_973,1
user_17,book_974,2
user_17,book_975,4
user_17,book_976,2
user_17,book_977,2
user_17,book_978,4
user_17,book_979,5
user_17,book_980,5
user_17,book_981,5
user_17,book_982,5
user_17,book_983,1
user_17,book_984,1
user_17,book_985,3
user_17,book_986,5
user_17,book_987,1
user_17,book_988,5
user_17,book_989,5
user_17,book_990,4
user_17,book_991,2
user_17,book_992,5
user_17,book_993,3
user_17,book_994,2
user_17,book_995,4
user_17,book_996,2
user_17,book_997,1
user_17,book_998,3
user_17,book_999,1
user_17,book_1000,5
user_18,book_1,3
user_18,book_2,2
user_18,book_3,3
user_18,book_4,3
user_18,book_5,2
user_18,book_6,1
user_18,book_7,3
user_18,book_8,5
user_18,book_9,2
user_18,book_10,5
user_18,book_11,1
user_18,book_12,3
user_18,book_13,5
user_18,book_14,2
user_18,book_15,2
user_18,book_16,2
user_18,book_17,3
user_18,book_18,4
user_18,book_19,1
user_18,book_20,2
user_18,book_21,4
user_18,book_22,4
user_18,book_23,4
user_18,book_24,5
user_18,book_25,5
user_18,book_26,5
user_18,book_27,3
user_18,book_28,3
user_18,book_29,4
user_18,book_30,1
user_18,book_31,1
user_18,book_32,4
user_18,book_33,1
user_18,book_34,4
user_18,book_35,1
user_18,book_36,1
user_18,book_37,2
user_18,book_38,5
user_18,book_39,1
user_18,book_40,3
user_18,book_41,2
user_18,book_42,3
user_18,book_43,3
user_18,book_44,3
user_18,book_45,1
user_18,book_46,3
user_18,book_47,2
user_18,book_48,3
user_18,book_49,5
user_18,book_50,1
user_18,book_51,5
user_18,book_52,1
user_18,book_53,5
user_18,book_54,4
user_18,book_55,4
user_18,book_56,4
user_18,book_57,5
user_18,book_58,3
user_18,book_59,5
user_18,book_60,3
user_18,book_61,5
user_18,book_62,3
user_18,book_63,1
user_18,book_64,1
user_18,book_65,3
user_18,book_66,2
user_18,book_67,4
user_18,book_68,5
user_18,book_69,3
user_18,book_70,3
user_18,book_71,3
user_18,book_72,3
user_18,book_73,1
user_18,book_74,2
user_18,book_75,1
user_18,book_76,2
user_18,book_77,1
user_18,book_78,2
user_18,book_79,1
user_18,book_80,4
user_18,book_81,2
user_18,book_82,2
user_18,book_83,4
user_18,book_84,5
user_18,book_85,2
user_18,book_86,1
user_18,book_87,1
user_18,book_88,2
user_18,book_89,4
user_18,book_90,3
user_18,book_91,4
user_18,book_92,1
user_18,book_93,2
user_18,book_94,3
user_18,book_95,5
user_18,book_96,3
user_18,book_97,5
user_18,book_98,1
user_18,book_99,2
user_18,book_100,2
user_18,book_101,2
user_18,book_102,1
user_18,book_103,3
user_18,book_104,3
user_18,book_105,3
user_18,book_106,5
user_18,book_107,4
user_18,book_108,2
user_18,book_109,2
user_18,book_110,5
user_18,book_111,1
user_18,book_112,4
user_18,book_113,2
user_18,book_114,1
user_18,book_115,2
user_18,book_116,4
user_18,book_117,2
user_18,book_118,5
user_18,book_119,3
user_18,book_120,3
user_18,book_121,5
user_18,book_122,2
user_18,book_123,3
user_18,book_124,2
user_18,book_125,4
user_18,book_126,4
user_18,book_127,3
user_18,book_128,3
user_18,book_129,4
user_18,book_130,3
user_18,book_131,4
user_18,book_132,5
user_18,book_133,3
user_18,book_134,2
user_18,book_135,4
user_18,book_136,4
user_18,book_137,5
user_18,book_138,4
user_18,book_139,5
user_18,book_140,4
user_18,book_141,3
user_18,book_142,5
user_18,book_143,1
user_18,book_144,2
user_18,book_145,5
user_18,book_146,4
user_18,book_147,5
user_18,book_148,4
user_18,book_149,3
user_18,book_150,2
user_18,book_151,1
user_18,book_152,4
user_18,book_153,5
user_18,book_154,1
user_18,book_155,4
user_18,book_156,2
user_18,book_157,5
user_18,book_158,5
user_18,book_159,1
user_18,book_160,4
user_18,book_161,3
user_18,book_162,3
user_18,book_163,2
user_18,book_164,5
user_18,book_165,5
user_18,book_166,3
user_18,book_167,1
user_18,book_168,4
user_18,book_169,2
user_18,book_170,1
user_18,book_171,4
user_18,book_172,1
user_18,book_173,2
user_18,book_174,1
user_18,book_175,5
user_18,book_176,4
user_18,book_177,2
user_18,book_178,4
user_18,book_179,2
user_18,book_180,2
user_18,book_181,2
user_18,book_182,5
user_18,book_183,5
user_18,book_184,2
user_18,book_185,3
user_18,book_186,1
user_18,book_187,4
user_18,book_188,2
user_18,book_189,1
user_18,book_190,3
user_18,book_191,3
user_18,book_192,2
user_18,book_193,4
user_18,book_194,1
user_18,book_195,2
user_18,book_196,5
user_18,book_197,3
user_18,book_198,3
user_18,book_199,2
user_18,book_200,2
user_18,book_201,3
user_18,book_202,1
user_18,book_203,5
user_18,book_204,3
user_18,book_205,4
user_18,book_206,4
user_18,book_207,5
user_18,book_208,5
user_18,book_209,2
user_18,book_210,2
user_18,book_211,5
user_18,book_212,2
user_18,book_213,2
user_18,book_214,4
user_18,book_215,4
user_18,book_216,2
user_18,book_217,5
user_18,book_218,1
user_18,book_219,2
user_18,book_220,2
user_18,book_221,1
user_18,book_222,4
user_18,book_223,2
user_18,book_224,4
user_18,book_225,3
user_18,book_226,1
user_18,book_227,3
user_18,book_228,1
user_18,book_229,1
user_18,book_230,3
user_18,book_231,3
user_18,book_232,3
user_18,book_233,5
user_18,book_234,3
user_18,book_235,1
user_18,book_236,5
user_18,book_237,5
user_18,book_238,1
user_18,book_239,5
user_18,book_240,5
user_18,book_241,5
user_18,book_242,4
user_18,book_243,2
user_18,book_244,1
user_18,book_245,4
user_18,book_246,1
user_18,book_247,5
user_18,book_248,1
user_18,book_249,4
user_18,book_250,4
user_18,book_251,4
user_18,book_252,4
user_18,book_253,1
user_18,book_254,5
user_18,book_255,5
user_18,book_256,4
user_18,book_257,2
user_18,book_258,5
user_18,book_259,5
user_18,book_260,4
user_18,book_261,2
user_18,book_262,5
user_18,book_263,2
user_18,book_264,5
user_18,book_265,5
user_18,book_266,4
user_18,book_267,1
user_18,book_268,5
user_18,book_269,3
user_18,book_270,1
user_18,book_271,4
user_18,book_272,1
user_18,book_273,1
user_18,book_274,4
user_18,book_275,3
user_18,book_276,3
user_18,book_277,3
user_18,book_278,3
user_18,book_279,1
user_18,book_280,4
user_18,book_281,4
user_18,book_282,5
user_18,book_283,4
user_18,book_284,1
user_18,book_285,1
user_18,book_286,3
user_18,book_287,1
user_18,book_288,3
user_18,book_289,5
user_18,book_290,4
user_18,book_291,1
user_18,book_292,1
user_18,book_293,3
user_18,book_294,2
user_18,book_295,5
user_18,book_296,3
user_18,book_297,4
user_18,book_298,1
user_18,book_299,2
user_18,book_300,5
user_18,book_301,2
user_18,book_302,3
user_18,book_303,4
user_18,book_304,5
user_18,book_305,2
user_18,book_306,1
user_18,book_307,1
user_18,book_308,5
user_18,book_309,5
user_18,book_310,1
user_18,book_311,4
user_18,book_312,5
user_18,book_313,3
user_18,book_314,3
user_18,book_315,2
user_18,book_316,4
user_18,book_317,5
user_18,book_318,3
user_18,book_319,4
user_18,book_320,1
user_18,book_321,1
user_18,book_322,2
user_18,book_323,3
user_18,book_324,2
user_18,book_325,4
user_18,book_326,4
user_18,book_327,5
user_18,book_328,3
user_18,book_329,1
user_18,book_330,1
user_18,book_331,5
user_18,book_332,1
user_18,book_333,5
user_18,book_334,5
user_18,book_335,4
user_18,book_336,1
user_18,book_337,2
user_18,book_338,3
user_18,book_339,2
user_18,book_340,5
user_18,book_341,3
user_18,book_342,5
user_18,book_343,3
user_18,book_344,1
user_18,book_345,3
user_18,book_346,3
user_18,book_347,3
user_18,book_348,1
user_18,book_349,1
user_18,book_350,2
user_18,book_351,3
user_18,book_352,4
user_18,book_353,5
user_18,book_354,3
user_18,book_355,3
user_18,book_356,1
user_18,book_357,3
user_18,book_358,1
user_18,book_359,1
user_18,book_360,1
user_18,book_361,3
user_18,book_362,1
user_18,book_363,2
user_18,book_364,2
user_18,book_365,1
user_18,book_366,1
user_18,book_367,3
user_18,book_368,5
user_18,book_369,3
user_18,book_370,4
user_18,book_371,5
user_18,book_372,1
user_18,book_373,4
user_18,book_374,2
user_18,book_375,1
user_18,book_376,1
user_18,book_377,2
user_18,book_378,5
user_18,book_379,1
user_18,book_380,1
user_18,book_381,5
user_18,book_382,1
user_18,book_383,5
user_18,book_384,4
user_18,book_385,3
user_18,book_386,3
user_18,book_387,3
user_18,book_388,3
user_18,book_389,4
user_18,book_390,3
user_18,book_391,4
user_18,book_392,4
user_18,book_393,2
user_18,book_394,3
user_18,book_395,2
user_18,book_396,2
user_18,book_397,2
user_18,book_398,2
user_18,book_399,3
user_18,book_400,4
user_18,book_401,2
user_18,book_402,5
user_18,book_403,2
user_18,book_404,5
user_18,book_405,2
user_18,book_406,2
user_18,book_407,1
user_18,book_408,4
user_18,book_409,3
user_18,book_410,1
user_18,book_411,1
user_18,book_412,3
user_18,book_413,3
user_18,book_414,5
user_18,book_415,2
user_18,book_416,3
user_18,book_417,4
user_18,book_418,4
user_18,book_419,1
user_18,book_420,2
user_18,book_421,3
user_18,book_422,5
user_18,book_423,2
user_18,book_424,4
user_18,book_425,5
user_18,book_426,3
user_18,book_427,3
user_18,book_428,2
user_18,book_429,2
user_18,book_430,2
user_18,book_431,2
user_18,book_432,3
user_18,book_433,1
user_18,book_434,4
user_18,book_435,1
user_18,book_436,1
user_18,book_437,2
user_18,book_438,3
user_18,book_439,4
user_18,book_440,3
user_18,book_441,4
user_18,book_442,2
user_18,book_443,4
user_18,book_444,1
user_18,book_445,4
user_18,book_446,5
user_18,book_447,4
user_18,book_448,4
user_18,book_449,5
user_18,book_450,1
user_18,book_451,1
user_18,book_452,1
user_18,book_453,4
user_18,book_454,1
user_18,book_455,1
user_18,book_456,1
user_18,book_457,5
user_18,book_458,5
user_18,book_459,4
user_18,book_460,5
user_18,book_461,3
user_18,book_462,3
user_18,book_463,5
user_18,book_464,5
user_18,book_465,1
user_18,book_466,3
user_18,book_467,3
user_18,book_468,4
user_18,book_469,3
user_18,book_470,1
user_18,book_471,1
user_18,book_472,2
user_18,book_473,3
user_18,book_474,4
user_18,book_475,4
user_18,book_476,3
user_18,book_477,4
user_18,book_478,1
user_18,book_479,5
user_18,book_480,2
user_18,book_481,5
user_18,book_482,1
user_18,book_483,3
user_18,book_484,1
user_18,book_485,2
user_18,book_486,1
user_18,book_487,5
user_18,book_488,5
user_18,book_489,4
user_18,book_490,4
user_18,book_491,2
user_18,book_492,4
user_18,book_493,5
user_18,book_494,2
user_18,book_495,2
user_18,book_496,4
user_18,book_497,3
user_18,book_498,3
user_18,book_499,3
user_18,book_500,5
user_18,book_501,3
user_18,book_502,5
user_18,book_503,4
user_18,book_504,2
user_18,book_505,2
user_18,book_506,2
user_18,book_507,2
user_18,book_508,3
user_18,book_509,3
user_18,book_510,4
user_18,book_511,3
user_18,book_512,5
user_18,book_513,4
user_18,book_514,5
user_18,book_515,5
user_18,book_516,1
user_18,book_517,4
user_18,book_518,2
user_18,book_519,4
user_18,book_520,2
user_18,book_521,1
user_18,book_522,2
user_18,book_523,3
user_18,book_524,4
user_18,book_525,4
user_18,book_526,4
user_18,book_527,5
user_18,book_528,4
user_18,book_529,3
user_18,book_530,4
user_18,book_531,2
user_18,book_532,1
user_18,book_533,1
user_18,book_534,2
user_18,book_535,4
user_18,book_536,5
user_18,book_537,1
user_18,book_538,2
user_18,book_539,3
user_18,book_540,3
user_18,book_541,3
user_18,book_542,3
user_18,book_543,2
user_18,book_544,5
user_18,book_545,3
user_18,book_546,3
user_18,book_547,1
user_18,book_548,2
user_18,book_549,3
user_18,book_550,4
user_18,book_551,1
user_18,book_552,5
user_18,book_553,5
user_18,book_554,4
user_18,book_555,5
user_18,book_556,5
user_18,book_557,3
user_18,book_558,2
user_18,book_559,1
user_18,book_560,1
user_18,book_561,1
user_18,book_562,4
user_18,book_563,2
user_18,book_564,1
user_18,book_565,2
user_18,book_566,5
user_18,book_567,4
user_18,book_568,2
user_18,book_569,1
user_18,book_570,2
user_18,book_571,3
user_18,book_572,3
user_18,book_573,3
user_18,book_574,5
user_18,book_575,2
user_18,book_576,4
user_18,book_577,3
user_18,book_578,5
user_18,book_579,2
user_18,book_580,3
user_18,book_581,2
user_18,book_582,3
user_18,book_583,3
user_18,book_584,2
user_18,book_585,5
user_18,book_586,1
user_18,book_587,5
user_18,book_588,5
user_18,book_589,3
user_18,book_590,1
user_18,book_591,1
user_18,book_592,1
user_18,book_593,3
user_18,book_594,2
user_18,book_595,2
user_18,book_596,4
user_18,book_597,2
user_18,book_598,2
user_18,book_599,4
user_18,book_600,2
user_18,book_601,3
user_18,book_602,3
user_18,book_603,5
user_18,book_604,1
user_18,book_605,3
user_18,book_606,5
user_18,book_607,2
user_18,book_608,1
user_18,book_609,1
user_18,book_610,4
user_18,book_611,4
user_18,book_612,3
user_18,book_613,5
user_18,book_614,2
user_18,book_615,5
user_18,book_616,2
user_18,book_617,5
user_18,book_618,1
user_18,book_619,2
user_18,book_620,1
user_18,book_621,3
user_18,book_622,4
user_18,book_623,3
user_18,book_624,4
user_18,book_625,1
user_18,book_626,3
user_18,book_627,1
user_18,book_628,3
user_18,book_629,5
user_18,book_630,1
user_18,book_631,3
user_18,book_632,5
user_18,book_633,2
user_18,book_634,2
user_18,book_635,1
user_18,book_636,3
user_18,book_637,1
user_18,book_638,5
user_18,book_639,3
user_18,book_640,2
user_18,book_641,5
user_18,book_642,3
user_18,book_643,5
user_18,book_644,1
user_18,book_645,5
user_18,book_646,1
user_18,book_647,1
user_18,book_648,5
user_18,book_649,2
user_18,book_650,3
user_18,book_651,3
user_18,book_652,1
user_18,book_653,1
user_18,book_654,5
user_18,book_655,5
user_18,book_656,1
user_18,book_657,2
user_18,book_658,5
user_18,book_659,5
user_18,book_660,5
user_18,book_661,5
user_18,book_662,1
user_18,book_663,5
user_18,book_664,4
user_18,book_665,4
user_18,book_666,1
user_18,book_667,5
user_18,book_668,1
user_18,book_669,5
user_18,book_670,3
user_18,book_671,2
user_18,book_672,4
user_18,book_673,4
user_18,book_674,2
user_18,book_675,4
user_18,book_676,1
user_18,book_677,5
user_18,book_678,1
user_18,book_679,4
user_18,book_680,3
user_18,book_681,2
user_18,book_682,3
user_18,book_683,5
user_18,book_684,1
user_18,book_685,1
user_18,book_686,1
user_18,book_687,2
user_18,book_688,4
user_18,book_689,3
user_18,book_690,4
user_18,book_691,4
user_18,book_692,3
user_18,book_693,3
user_18,book_694,1
user_18,book_695,4
user_18,book_696,2
user_18,book_697,2
user_18,book_698,2
user_18,book_699,2
user_18,book_700,4
user_18,book_701,1
user_18,book_702,3
user_18,book_703,5
user_18,book_704,1
user_18,book_705,4
user_18,book_706,1
user_18,book_707,1
user_18,book_708,1
user_18,book_709,1
user_18,book_710,2
user_18,book_711,4
user_18,book_712,1
user_18,book_713,4
user_18,book_714,5
user_18,book_715,1
user_18,book_716,3
user_18,book_717,5
user_18,book_718,4
user_18,book_719,2
user_18,book_720,3
user_18,book_721,1
user_18,book_722,3
user_18,book_723,1
user_18,book_724,5
user_18,book_725,3
user_18,book_726,2
user_18,book_727,3
user_18,book_728,3
user_18,book_729,4
user_18,book_730,2
user_18,book_731,4
user_18,book_732,2
user_18,book_733,4
user_18,book_734,2
user_18,book_735,3
user_18,book_736,3
user_18,book_737,3
user_18,book_738,3
user_18,book_739,2
user_18,book_740,3
user_18,book_741,2
user_18,book_742,2
user_18,book_743,3
user_18,book_744,1
user_18,book_745,2
user_18,book_746,4
user_18,book_747,1
user_18,book_748,4
user_18,book_749,1
user_18,book_750,5
user_18,book_751,2
user_18,book_752,4
user_18,book_753,5
user_18,book_754,2
user_18,book_755,1
user_18,book_756,2
user_18,book_757,5
user_18,book_758,4
user_18,book_759,1
user_18,book_760,1
user_18,book_761,2
user_18,book_762,1
user_18,book_763,4
user_18,book_764,3
user_18,book_765,2
user_18,book_766,1
user_18,book_767,3
user_18,book_768,1
user_18,book_769,3
user_18,book_770,3
user_18,book_771,2
user_18,book_772,1
user_18,book_773,1
user_18,book_774,5
user_18,book_775,5
user_18,book_776,4
user_18,book_777,3
user_18,book_778,2
user_18,book_779,3
user_18,book_780,1
user_18,book_781,2
user_18,book_782,5
user_18,book_783,3
user_18,book_784,2
user_18,book_785,5
user_18,book_786,1
user_18,book_787,1
user_18,book_788,3
user_18,book_789,2
user_18,book_790,4
user_18,book_791,2
user_18,book_792,1
user_18,book_793,4
user_18,book_794,2
user_18,book_795,2
user_18,book_796,3
user_18,book_797,4
user_18,book_798,1
user_18,book_799,4
user_18,book_800,5
user_18,book_801,3
user_18,book_802,1
user_18,book_803,3
user_18,book_804,4
user_18,book_805,4
user_18,book_806,2
user_18,book_807,1
user_18,book_808,1
user_18,book_809,5
user_18,book_810,4
user_18,book_811,4
user_18,book_812,3
user_18,book_813,1
user_18,book_814,1
user_18,book_815,5
user_18,book_816,5
user_18,book_817,2
user_18,book_818,5
user_18,book_819,4
user_18,book_820,3
user_18,book_821,3
user_18,book_822,3
user_18,book_823,1
user_18,book_824,3
user_18,book_825,2
user_18,book_826,3
user_18,book_827,2
user_18,book_828,1
user_18,book_829,5
user_18,book_830,4
user_18,book_831,4
user_18,book_832,2
user_18,book_833,4
user_18,book_834,3
user_18,book_835,3
user_18,book_836,1
user_18,book_837,3
user_18,book_838,4
user_18,book_839,4
user_18,book_840,3
user_18,book_841,4
user_18,book_842,1
user_18,book_843,4
user_18,book_844,5
user_18,book_845,2
user_18,book_846,3
user_18,book_847,5
user_18,book_848,5
user_18,book_849,1
user_18,book_850,2
user_18,book_851,1
user_18,book_852,1
user_18,book_853,2
user_18,book_854,1
user_18,book_855,5
user_18,book_856,5
user_18,book_857,5
user_18,book_858,1
user_18,book_859,3
user_18,book_860,2
user_18,book_861,1
user_18,book_862,2
user_18,book_863,2
user_18,book_864,2
user_18,book_865,2
user_18,book_866,3
user_18,book_867,3
user_18,book_868,2
user_18,book_869,5
user_18,book_870,4
user_18,book_871,4
user_18,book_872,1
user_18,book_873,2
user_18,book_874,4
user_18,book_875,4
user_18,book_876,5
user_18,book_877,5
user_18,book_878,3
user_18,book_879,4
user_18,book_880,5
user_18,book_881,3
user_18,book_882,2
user_18,book_883,5
user_18,book_884,5
user_18,book_885,3
user_18,book_886,2
user_18,book_887,3
user_18,book_888,2
user_18,book_889,2
user_18,book_890,4
user_18,book_891,2
user_18,book_892,1
user_18,book_893,5
user_18,book_894,3
user_18,book_895,1
user_18,book_896,1
user_18,book_897,5
user_18,book_898,3
user_18,book_899,5
user_18,book_900,1
user_18,book_901,2
user_18,book_902,3
user_18,book_903,5
user_18,book_904,3
user_18,book_905,3
user_18,book_906,2
user_18,book_907,4
user_18,book_908,1
user_18,book_909,2
user_18,book_910,4
user_18,book_911,4
user_18,book_912,3
user_18,book_913,1
user_18,book_914,3
user_18,book_915,1
user_18,book_916,2
user_18,book_917,1
user_18,book_918,5
user_18,book_919,2
user_18,book_920,3
user_18,book_921,5
user_18,book_922,3
user_18,book_923,1
user_18,book_924,5
user_18,book_925,5
user_18,book_926,2
user_18,book_927,4
user_18,book_928,5
user_18,book_929,4
user_18,book_930,3
user_18,book_931,4
user_18,book_932,1
user_18,book_933,4
user_18,book_934,3
user_18,book_935,5
user_18,book_936,5
user_18,book_937,4
user_18,book_938,3
user_18,book_939,3
user_18,book_940,5
user_18,book_941,5
user_18,book_942,4
user_18,book_943,3
user_18,book_944,3
user_18,book_945,1
user_18,book_946,3
user_18,book_947,1
user_18,book_948,2
user_18,book_949,1
user_18,book_950,3
user_18,book_951,2
user_18,book_952,3
user_18,book_953,5
user_18,book_954,1
user_18,book_955,5
user_18,book_956,1
user_18,book_957,3
user_18,book_958,2
user_18,book_959,5
user_18,book_960,1
user_18,book_961,4
user_18,book_962,1
user_18,book_963,4
user_18,book_964,4
user_18,book_965,2
user_18,book_966,3
user_18,book_967,5
user_18,book_968,3
user_18,book_969,4
user_18,book_970,1
user_18,book_971,3
user_18,book_972,3
user_18,book_973,1
user_18,book_974,1
user_18,book_975,5
user_18,book_976,5
user_18,book_977,3
user_18,book_978,4
user_18,book_979,2
user_18,book_980,2
user_18,book_981,2
user_18,book_982,2
user_18,book_983,4
user_18,book_984,3
user_18,book_985,3
user_18,book_986,5
user_18,book_987,1
user_18,book_988,1
user_18,book_989,4
user_18,book_990,2
user_18,book_991,3
user_18,book_992,2
user_18,book_993,4
user_18,book_994,1
user_18,book_995,2
user_18,book_996,4
user_18,book_997,3
user_18,book_998,1
user_18,book_999,1
user_18,book_1000,2
user_19,book_1,4
user_19,book_2,1
user_19,book_3,4
user_19,book_4,5
user_19,book_5,4
user_19,book_6,3
user_19,book_7,4
user_19,book_8,3
user_19,book_9,4
user_19,book_10,4
user_19,book_11,3
user_19,book_12,3
user_19,book_13,5
user_19,book_14,4
user_19,book_15,2
user_19,book_16,2
user_19,book_17,1
user_19,book_18,4
user_19,book_19,3
user_19,book_20,3
user_19,book_21,2
user_19,book_22,3
user_19,book_23,3
user_19,book_24,1
user_19,book_25,2
user_19,book_26,3
user_19,book_27,1
user_19,book_28,1
user_19,book_29,4
user_19,book_30,3
user_19,book_31,5
user_19,book_32,2
user_19,book_33,5
user_19,book_34,2
user_19,book_35,1
user_19,book_36,3
user_19,book_37,3
user_19,book_38,4
user_19,book_39,4
user_19,book_40,1
user_19,book_41,3
user_19,book_42,2
user_19,book_43,4
user_19,book_44,1
user_19,book_45,2
user_19,book_46,2
user_19,book_47,4
user_19,book_48,4
user_19,book_49,3
user_19,book_50,4
user_19,book_51,3
user_19,book_52,5
user_19,book_53,1
user_19,book_54,5
user_19,book_55,3
user_19,book_56,3
user_19,book_57,4
user_19,book_58,5
user_19,book_59,2
user_19,book_60,1
user_19,book_61,4
user_19,book_62,5
user_19,book_63,2
user_19,book_64,4
user_19,book_65,4
user_19,book_66,1
user_19,book_67,5
user_19,book_68,5
user_19,book_69,1
user_19,book_70,3
user_19,book_71,5
user_19,book_72,5
user_19,book_73,4
user_19,book_74,1
user_19,book_75,3
user_19,book_76,2
user_19,book_77,1
user_19,book_78,4
user_19,book_79,3
user_19,book_80,5
user_19,book_81,5
user_19,book_82,2
user_19,book_83,2
user_19,book_84,4
user_19,book_85,2
user_19,book_86,3
user_19,book_87,2
user_19,book_88,3
user_19,book_89,3
user_19,book_90,4
user_19,book_91,1
user_19,book_92,1
user_19,book_93,2
user_19,book_94,1
user_19,book_95,3
user_19,book_96,3
user_19,book_97,2
user_19,book_98,3
user_19,book_99,5
user_19,book_100,4
user_19,book_101,4
user_19,book_102,5
user_19,book_103,1
user_19,book_104,3
user_19,book_105,2
user_19,book_106,3
user_19,book_107,4
user_19,book_108,4
user_19,book_109,4
user_19,book_110,3
user_19,book_111,3
user_19,book_112,2
user_19,book_113,5
user_19,book_114,5
user_19,book_115,2
user_19,book_116,1
user_19,book_117,2
user_19,book_118,1
user_19,book_119,4
user_19,book_120,1
user_19,book_121,2
user_19,book_122,2
user_19,book_123,5
user_19,book_124,4
user_19,book_125,4
user_19,book_126,4
user_19,book_127,5
user_19,book_128,4
user_19,book_129,1
user_19,book_130,4
user_19,book_131,4
user_19,book_132,2
user_19,book_133,3
user_19,book_134,1
user_19,book_135,1
user_19,book_136,3
user_19,book_137,5
user_19,book_138,2
user_19,book_139,4
user_19,book_140,3
user_19,book_141,1
user_19,book_142,1
user_19,book_143,5
user_19,book_144,5
user_19,book_145,5
user_19,book_146,5
user_19,book_147,1
user_19,book_148,4
user_19,book_149,1
user_19,book_150,3
user_19,book_151,3
user_19,book_152,2
user_19,book_153,3
user_19,book_154,4
user_19,book_155,1
user_19,book_156,1
user_19,book_157,1
user_19,book_158,5
user_19,book_159,4
user_19,book_160,5
user_19,book_161,3
user_19,book_162,2
user_19,book_163,1
user_19,book_164,4
user_19,book_165,3
user_19,book_166,5
user_19,book_167,3
user_19,book_168,3
user_19,book_169,2
user_19,book_170,3
user_19,book_171,1
user_19,book_172,4
user_19,book_173,1
user_19,book_174,4
user_19,book_175,1
user_19,book_176,4
user_19,book_177,2
user_19,book_178,5
user_19,book_179,5
user_19,book_180,4
user_19,book_181,5
user_19,book_182,1
user_19,book_183,1
user_19,book_184,5
user_19,book_185,3
user_19,book_186,5
user_19,book_187,4
user_19,book_188,4
user_19,book_189,2
user_19,book_190,1
user_19,book_191,4
user_19,book_192,2
user_19,book_193,4
user_19,book_194,3
user_19,book_195,5
user_19,book_196,4
user_19,book_197,1
user_19,book_198,1
user_19,book_199,3
user_19,book_200,3
user_19,book_201,3
user_19,book_202,5
user_19,book_203,3
user_19,book_204,4
user_19,book_205,1
user_19,book_206,5
user_19,book_207,3
user_19,book_208,1
user_19,book_209,4
user_19,book_210,5
user_19,book_211,1
user_19,book_212,4
user_19,book_213,1
user_19,book_214,4
user_19,book_215,5
user_19,book_216,4
user_19,book_217,3
user_19,book_218,5
user_19,book_219,1
user_19,book_220,4
user_19,book_221,5
user_19,book_222,3
user_19,book_223,3
user_19,book_224,4
user_19,book_225,2
user_19,book_226,2
user_19,book_227,2
user_19,book_228,2
user_19,book_229,3
user_19,book_230,3
user_19,book_231,1
user_19,book_232,2
user_19,book_233,4
user_19,book_234,2
user_19,book_235,3
user_19,book_236,2
user_19,book_237,2
user_19,book_238,4
user_19,book_239,4
user_19,book_240,2
user_19,book_241,5
user_19,book_242,3
user_19,book_243,3
user_19,book_244,1
user_19,book_245,1
user_19,book_246,5
user_19,book_247,4
user_19,book_248,4
user_19,book_249,3
user_19,book_250,4
user_19,book_251,3
user_19,book_252,3
user_19,book_253,1
user_19,book_254,2
user_19,book_255,2
user_19,book_256,4
user_19,book_257,1
user_19,book_258,1
user_19,book_259,3
user_19,book_260,5
user_19,book_261,3
user_19,book_262,4
user_19,book_263,2
user_19,book_264,3
user_19,book_265,5
user_19,book_266,5
user_19,book_267,2
user_19,book_268,2
user_19,book_269,5
user_19,book_270,3
user_19,book_271,2
user_19,book_272,1
user_19,book_273,2
user_19,book_274,5
user_19,book_275,3
user_19,book_276,2
user_19,book_277,2
user_19,book_278,3
user_19,book_279,3
user_19,book_280,1
user_19,book_281,2
user_19,book_282,5
user_19,book_283,4
user_19,book_284,3
user_19,book_285,4
user_19,book_286,5
user_19,book_287,2
user_19,book_288,2
user_19,book_289,2
user_19,book_290,5
user_19,book_291,4
user_19,book_292,1
user_19,book_293,5
user_19,book_294,3
user_19,book_295,5
user_19,book_296,5
user_19,book_297,3
user_19,book_298,2
user_19,book_299,3
user_19,book_300,5
user_19,book_301,1
user_19,book_302,1
user_19,book_303,5
user_19,book_304,1
user_19,book_305,2
user_19,book_306,3
user_19,book_307,1
user_19,book_308,2
user_19,book_309,1
user_19,book_310,5
user_19,book_311,5
